rbt_id,age,education_level,years_experience,company_tenure,hourly_wage,caseload_size,weekly_hours,travel_time_per_week,supervision_hours_last_month,bcba_feedback_score,rbt_support_rating,supervision_helpfulness_score,bcba_communication_score,bcba_goal_communication_score,supervision_frequency_last_3_months,burnout_score,work_life_balance,turnover_status
RBT_1790,49,High School,0.8,4.1,23,4,21,0,2,5,2,2,3,5,6,7,5,1
RBT_1791,45,High School,2.8,2.8,29,9,27,2,1,1,4,3,1,2,10,1,2,1
RBT_1792,33,High School,4.9,3.8,19,3,24,1,4,5,5,5,2,2,7,6,3,0
RBT_1793,21,Bachelor's,6.5,6.2,16,3,36,2,4,5,3,4,4,4,14,7,5,1
RBT_1794,47,High School,5.8,6.4,29,9,21,4,6,4,2,5,2,5,4,1,1,0
RBT_1795,41,Bachelor's,7.6,2.0,19,11,30,8,5,1,5,3,4,5,6,2,5,0
RBT_1796,30,High School,3.2,3.3,18,7,23,1,9,1,5,1,3,3,2,9,2,1
RBT_1797,20,Bachelor's,5.9,3.9,22,3,30,0,8,3,5,4,2,4,8,9,1,0
RBT_1798,38,High School,1.3,6.7,29,7,28,5,9,2,1,1,5,2,3,6,2,0
RBT_1799,40,Bachelor's,4.4,7.0,19,3,25,2,7,5,3,1,2,5,9,4,3,0
RBT_1800,23,Bachelor's,7.6,1.8,23,11,21,6,9,3,1,3,4,5,8,7,5,0
RBT_1801,38,High School,7.1,5.1,23,6,34,5,3,3,1,5,4,1,12,5,3,0
RBT_1802,45,Master's,9.9,2.8,17,11,24,6,9,5,3,1,1,2,6,3,4,0
RBT_1803,48,Master's,3.1,0.3,27,4,31,4,2,4,4,2,2,1,10,4,5,0
RBT_1804,40,Bachelor's,5.2,0.3,24,9,32,0,9,4,2,5,5,4,2,2,4,0
RBT_1805,30,Bachelor's,3.6,3.3,29,4,36,2,6,5,3,4,3,5,8,6,2,0
RBT_1806,27,High School,4.7,3.5,20,6,23,2,4,1,2,5,1,4,11,3,4,0
RBT_1807,30,Bachelor's,8.6,0.4,20,8,29,6,2,2,4,3,2,1,6,7,2,0
RBT_1808,23,High School,7.0,4.9,18,4,20,2,3,4,3,3,1,2,11,4,3,1
RBT_1809,36,High School,8.9,2.2,25,4,30,4,5,2,5,4,2,5,1,8,1,1
RBT_1810,46,Master's,2.4,4.0,27,4,35,3,9,3,3,4,3,2,6,1,3,0
RBT_1811,26,High School,8.8,2.2,24,5,30,3,7,3,4,4,3,4,13,9,4,1
RBT_1812,27,Bachelor's,1.1,1.3,17,7,28,6,3,5,1,3,5,3,5,3,2,0
RBT_1813,22,Bachelor's,8.9,3.0,15,11,21,0,4,5,3,5,1,2,6,3,4,0
RBT_1814,41,Bachelor's,3.6,1.8,26,8,26,6,2,5,5,1,5,2,13,5,1,0
RBT_1815,21,Master's,3.5,3.8,21,11,38,7,8,4,3,1,2,2,1,1,5,0
RBT_1816,42,High School,5.4,1.6,29,7,37,2,6,2,1,2,3,5,4,3,5,0
RBT_1817,34,High School,9.4,3.7,29,8,39,2,3,3,3,3,3,4,7,4,5,0
RBT_1818,43,High School,1.0,1.3,19,10,26,3,5,2,5,4,4,4,13,2,4,0
RBT_1819,41,High School,3.8,4.8,28,5,28,5,5,4,4,5,4,5,5,6,5,0
RBT_1820,41,High School,8.6,5.3,24,4,31,6,1,2,5,3,5,2,6,4,2,0
RBT_1821,24,High School,4.3,1.0,29,5,22,0,5,2,4,2,1,2,2,1,1,0
RBT_1822,43,Bachelor's,2.4,3.4,21,11,35,3,6,5,5,1,2,3,8,3,3,0
RBT_1823,20,Bachelor's,4.5,0.7,15,8,26,6,2,2,2,5,5,2,10,7,2,0
RBT_1824,45,High School,4.2,4.3,22,6,24,1,3,2,3,1,3,1,4,3,1,0
RBT_1825,23,Bachelor's,9.2,2.0,17,5,26,0,5,2,3,5,3,2,6,6,3,1
RBT_1826,34,High School,7.7,3.8,21,4,38,0,3,1,1,4,3,3,3,6,5,0
RBT_1827,39,High School,5.3,3.7,26,6,36,9,5,3,2,5,2,1,9,1,3,0
RBT_1828,38,Bachelor's,9.9,6.5,17,11,35,5,5,3,1,4,5,3,13,2,4,0
RBT_1829,22,Bachelor's,4.9,3.9,28,6,38,4,8,2,3,3,2,3,8,6,4,1
RBT_1830,39,Bachelor's,1.1,4.2,17,7,37,0,9,5,1,1,3,4,14,2,5,0
RBT_1831,30,High School,3.0,2.9,24,10,38,9,8,5,4,5,4,5,6,2,5,0
RBT_1832,36,Bachelor's,4.6,6.7,23,4,23,2,3,5,2,5,5,3,9,4,2,0
RBT_1833,49,Bachelor's,2.0,5.5,27,5,20,6,1,3,5,2,4,2,10,8,2,0
RBT_1834,46,Bachelor's,9.5,2.1,16,8,23,8,3,4,4,1,5,4,9,6,4,0
RBT_1835,32,Bachelor's,7.8,5.9,28,9,23,8,1,2,5,3,3,1,2,8,1,0
RBT_1836,30,Bachelor's,3.0,3.1,18,6,28,5,9,3,1,4,4,5,9,4,2,0
RBT_1837,21,Bachelor's,6.1,5.8,20,3,27,2,3,5,3,3,4,4,8,3,1,0
RBT_1838,28,Bachelor's,7.4,5.8,28,9,21,0,8,3,4,2,5,3,2,7,4,0
RBT_1839,45,Master's,9.4,1.5,17,11,25,2,6,3,2,3,4,4,9,7,2,1
RBT_1840,21,Bachelor's,8.9,5.0,26,3,30,9,3,3,5,4,4,2,5,2,1,0
RBT_1841,40,High School,5.4,2.2,24,3,23,1,9,5,4,1,3,2,13,1,1,1
RBT_1842,28,Bachelor's,7.9,2.2,28,3,33,4,8,4,3,2,5,2,12,8,2,1
RBT_1843,28,High School,5.8,2.2,24,9,28,7,3,1,2,5,5,5,9,3,5,1
RBT_1844,27,High School,5.8,5.1,21,11,21,4,7,2,2,5,1,4,3,6,3,1
RBT_1845,36,Bachelor's,1.6,1.8,21,5,20,0,5,2,5,1,5,4,4,7,5,0
RBT_1846,20,Master's,1.7,0.2,29,10,23,2,2,3,4,3,3,3,1,8,3,1
RBT_1847,44,Master's,5.5,5.1,19,11,31,4,8,4,4,5,4,1,11,6,1,0
RBT_1848,48,High School,3.1,1.4,17,5,24,6,1,5,2,2,1,2,5,7,2,1
RBT_1849,30,Bachelor's,0.7,0.9,16,5,28,4,4,1,1,4,4,1,7,5,4,0
RBT_1850,27,High School,7.4,1.8,29,3,23,9,4,1,2,3,5,1,13,3,2,0
RBT_1851,29,Master's,0.8,2.8,29,4,35,4,5,3,3,4,2,2,7,2,5,1
RBT_1852,44,Master's,6.2,3.4,18,9,21,6,4,3,4,3,4,2,6,7,3,0
RBT_1853,26,Bachelor's,5.6,0.5,28,5,35,7,1,5,5,2,5,3,13,8,2,1
RBT_1854,22,Bachelor's,9.7,6.8,29,9,35,7,7,5,4,4,3,5,6,8,3,0
RBT_1855,22,Bachelor's,5.1,5.1,27,7,30,6,2,5,2,2,5,2,8,3,5,0
RBT_1856,37,Bachelor's,1.1,2.4,18,10,20,2,3,3,3,4,1,1,11,2,5,0
RBT_1857,24,High School,5.7,2.4,25,7,34,1,5,4,1,3,2,3,10,9,2,0
RBT_1858,31,High School,8.5,3.3,22,5,23,0,8,3,4,2,2,4,9,6,4,1
RBT_1859,31,Bachelor's,10.0,4.5,22,11,37,5,8,3,2,3,2,3,4,3,4,1
RBT_1860,38,Bachelor's,4.6,1.2,27,9,36,8,2,1,2,3,3,2,14,5,3,1
RBT_1861,49,High School,3.5,1.5,19,7,26,2,9,5,2,4,2,2,4,1,2,1
RBT_1862,25,Master's,9.1,6.0,27,9,37,4,6,2,3,4,4,5,8,2,1,0
RBT_1863,21,High School,2.3,1.9,20,11,32,8,9,5,2,2,3,3,5,9,5,0
RBT_1864,31,Bachelor's,6.3,2.8,22,7,39,8,4,4,2,5,5,2,10,3,3,0
RBT_1865,38,Bachelor's,4.4,6.1,29,9,39,6,3,4,2,1,1,1,14,8,5,0
RBT_1866,24,Bachelor's,0.9,4.7,15,11,29,3,5,5,4,4,3,1,9,8,3,0
RBT_1867,31,Bachelor's,3.8,2.5,19,3,20,1,5,5,2,3,1,3,6,5,2,0
RBT_1868,46,High School,3.0,4.8,18,6,21,1,4,3,3,1,3,5,9,8,3,0
RBT_1869,46,High School,7.0,0.3,18,3,36,3,7,2,4,2,5,3,12,2,3,0
RBT_1870,36,Bachelor's,9.5,5.2,25,10,22,0,8,3,2,1,1,5,12,2,1,0
RBT_1871,48,Bachelor's,3.0,3.5,16,5,36,3,5,1,1,1,3,1,4,4,3,0
RBT_1872,36,High School,8.2,5.7,24,4,31,5,9,1,3,5,1,2,1,8,4,1
RBT_1873,29,Bachelor's,1.0,6.7,15,6,31,5,7,4,1,5,2,4,14,2,3,0
RBT_1874,44,High School,5.6,6.5,28,5,39,6,7,4,3,1,2,2,4,4,3,0
RBT_1875,42,Bachelor's,1.2,6.4,29,7,29,4,8,2,1,5,2,1,9,8,2,1
RBT_1876,36,Bachelor's,9.4,3.7,20,10,26,8,4,4,2,5,4,1,13,3,3,0
RBT_1877,34,High School,7.8,2.6,21,10,29,1,6,1,1,1,2,2,7,8,1,0
RBT_1878,31,High School,6.8,3.4,19,9,37,1,5,2,1,4,2,2,6,2,2,1
RBT_1879,49,Bachelor's,8.3,4.9,29,10,25,3,1,1,3,5,5,1,14,1,5,0
RBT_1880,35,Bachelor's,6.7,6.2,22,7,26,3,9,5,2,1,1,2,14,6,4,0
RBT_1881,43,Bachelor's,9.7,1.6,23,8,36,3,2,5,3,4,1,4,2,8,4,0
RBT_1882,38,Bachelor's,7.3,6.4,25,10,31,0,6,2,2,5,2,4,4,9,5,0
RBT_1883,27,Bachelor's,9.3,5.7,25,3,36,3,8,3,5,1,1,3,1,8,3,0
RBT_1884,40,Master's,5.4,6.9,16,8,37,4,3,4,4,5,3,4,13,2,1,0
RBT_1885,36,Bachelor's,1.6,6.2,25,8,33,8,5,2,4,4,2,1,3,1,1,1
RBT_1886,42,High School,5.5,2.1,27,7,30,2,7,4,3,1,2,1,13,7,1,0
RBT_1887,24,High School,1.7,0.9,18,6,21,2,4,1,2,4,4,3,2,7,1,0
RBT_1888,41,High School,6.1,1.0,25,3,20,4,5,3,1,3,3,5,13,3,3,0
RBT_1889,35,Bachelor's,5.1,2.2,23,10,30,9,1,4,4,2,2,3,4,6,5,1
RBT_1890,25,High School,6.4,4.4,19,8,21,5,4,5,3,3,2,5,4,7,5,0
RBT_1891,27,Master's,0.6,5.7,17,5,35,2,7,5,3,5,1,5,11,9,4,0
RBT_1892,44,Bachelor's,2.4,6.3,20,5,22,0,7,1,3,4,2,2,14,1,5,0
RBT_1893,37,Bachelor's,5.2,4.4,29,8,39,9,4,2,2,1,2,4,9,3,1,0
RBT_1894,44,High School,9.5,0.2,17,9,20,7,6,4,3,4,2,5,7,5,3,0
RBT_1895,31,High School,4.1,1.5,28,10,39,0,5,1,5,5,2,2,13,3,2,0
RBT_1896,34,High School,4.5,0.9,19,7,27,1,1,5,1,1,4,3,3,8,2,0
RBT_1897,46,High School,7.3,2.7,17,8,38,2,8,5,3,3,3,3,7,6,1,0
RBT_1898,45,High School,6.2,3.6,20,3,20,5,7,5,2,4,4,5,8,2,4,0
RBT_1899,28,Bachelor's,3.3,0.5,26,8,24,3,5,3,1,2,1,2,12,1,2,0
RBT_1900,32,Bachelor's,4.4,2.6,24,11,20,3,7,3,1,5,5,1,7,5,1,0
RBT_1901,45,Bachelor's,2.6,1.4,19,6,30,8,3,5,4,5,2,4,8,9,3,0
RBT_1902,34,Bachelor's,9.7,4.6,28,3,28,5,8,2,3,4,1,5,14,9,2,1
RBT_1903,29,High School,1.7,3.4,23,11,24,1,5,3,3,3,5,1,9,1,1,0
RBT_1904,35,Bachelor's,4.0,3.6,17,6,21,6,2,4,2,3,2,4,1,3,2,1
RBT_1905,26,Bachelor's,0.7,3.1,20,4,32,2,2,3,5,2,2,1,10,6,3,0
RBT_1906,36,High School,2.6,6.7,22,3,37,8,4,4,5,2,5,2,6,5,5,0
RBT_1907,42,Bachelor's,7.9,1.7,21,5,31,5,7,3,4,4,4,5,4,4,5,1
RBT_1908,45,High School,2.4,3.7,20,9,33,7,4,5,5,1,5,1,1,2,3,0
RBT_1909,40,Bachelor's,1.3,5.2,28,4,24,0,9,4,2,3,5,1,2,4,3,0
RBT_1910,41,Master's,5.0,4.0,29,11,29,1,2,2,4,1,3,1,10,5,5,0
RBT_1911,45,High School,0.6,6.5,16,4,39,5,6,3,3,1,2,5,4,2,3,0
RBT_1912,26,Bachelor's,1.3,2.8,29,7,21,2,4,3,5,4,2,2,1,1,3,1
RBT_1913,33,Bachelor's,8.2,3.4,21,10,23,0,6,5,2,2,4,2,6,7,3,0
RBT_1914,34,Master's,7.8,0.8,22,10,31,5,9,4,2,1,4,1,1,7,5,1
RBT_1915,40,High School,9.2,4.3,15,5,30,4,9,5,3,4,3,2,13,8,5,1
RBT_1916,26,Bachelor's,8.6,2.2,29,4,23,8,9,4,2,2,3,4,9,6,2,0
RBT_1917,28,High School,7.0,1.3,23,11,30,5,9,3,4,1,3,2,10,1,5,0
RBT_1918,38,High School,1.0,3.9,18,5,28,4,3,3,4,1,4,1,3,8,2,0
RBT_1919,35,High School,7.9,3.8,22,10,29,0,9,3,1,2,5,4,12,2,5,0
RBT_1920,27,Master's,8.5,0.7,29,4,25,0,3,3,3,2,2,5,11,3,4,0
RBT_1921,37,Bachelor's,8.1,4.9,24,5,34,0,3,1,2,5,2,3,1,8,2,0
RBT_1922,46,Bachelor's,5.3,4.4,21,3,29,6,5,3,5,5,1,2,6,4,3,0
RBT_1923,42,Master's,2.7,1.5,28,8,25,5,6,3,4,4,4,4,6,5,4,0
RBT_1924,48,High School,8.5,3.4,27,9,20,4,9,4,3,4,4,3,7,9,5,0
RBT_1925,37,High School,7.4,5.1,24,6,39,3,1,3,3,3,3,5,7,7,5,0
RBT_1926,49,High School,9.8,3.8,21,3,23,7,8,3,4,5,1,3,10,7,4,0
RBT_1927,39,High School,2.0,2.9,16,5,33,7,4,4,1,2,1,5,11,1,1,1
RBT_1928,26,High School,2.6,2.4,15,11,39,4,7,3,3,5,4,1,4,1,3,1
RBT_1929,22,High School,2.5,4.4,18,7,39,3,6,3,2,4,3,1,5,8,2,0
RBT_1930,37,High School,8.0,6.6,26,8,27,1,6,5,5,4,2,5,3,1,4,1
RBT_1931,46,High School,2.3,4.8,16,6,30,6,7,1,5,4,3,3,6,2,2,0
RBT_1932,29,High School,1.1,0.7,22,3,34,4,4,4,4,2,2,2,13,4,5,1
RBT_1933,26,High School,10.0,3.3,24,7,38,2,6,5,3,1,4,3,14,9,1,0
RBT_1934,36,Master's,0.7,6.3,21,7,27,8,3,2,5,4,3,3,7,7,1,0
RBT_1935,33,Bachelor's,8.4,0.8,22,7,32,8,5,2,3,5,1,2,9,7,2,0
RBT_1936,43,Master's,4.0,6.9,25,8,37,9,2,1,4,1,5,3,9,7,5,0
RBT_1937,22,High School,8.5,6.7,20,4,36,7,3,2,1,5,1,3,12,5,1,1
RBT_1938,31,High School,5.8,0.7,15,3,25,0,9,1,5,4,2,4,13,1,3,0
RBT_1939,47,Bachelor's,9.1,6.5,28,4,34,2,6,2,2,2,4,5,5,5,5,0
RBT_1940,32,High School,9.3,2.7,27,8,32,1,3,2,4,1,3,1,4,8,4,0
RBT_1941,21,High School,0.6,5.9,27,7,37,3,2,5,1,1,4,5,7,7,4,0
RBT_1942,22,High School,1.2,3.0,26,7,30,1,5,2,2,4,4,3,14,7,4,0
RBT_1943,24,High School,2.9,3.2,23,8,32,7,5,1,2,4,2,2,3,2,3,1
RBT_1944,30,High School,6.9,4.5,20,9,20,0,1,3,5,4,4,2,4,1,5,0
RBT_1945,27,High School,8.9,5.5,26,11,37,3,3,3,3,3,3,1,9,4,2,0
RBT_1946,45,Bachelor's,4.9,0.4,27,9,24,4,7,3,4,2,1,1,5,8,2,1
RBT_1947,42,High School,6.3,4.2,24,4,25,9,9,1,2,2,4,1,10,1,5,0
RBT_1948,42,High School,2.3,1.5,15,8,20,3,5,1,5,4,3,2,14,2,3,0
RBT_1949,31,Bachelor's,8.1,2.6,15,11,26,7,4,3,1,3,3,3,7,7,5,0
RBT_1950,26,High School,9.7,2.6,22,9,23,1,3,2,2,4,2,1,2,5,2,0
RBT_1951,34,High School,3.1,3.4,20,4,28,8,9,3,1,4,4,1,9,6,5,0
RBT_1952,43,Bachelor's,5.2,2.5,22,5,34,1,7,4,4,2,2,2,5,8,4,0
RBT_1953,36,High School,1.3,0.9,22,10,25,1,7,1,5,3,1,3,5,9,5,0
RBT_1954,23,High School,5.8,1.2,29,11,36,1,8,4,1,2,1,1,4,8,1,1
RBT_1955,48,High School,5.3,0.4,25,6,39,9,1,4,3,4,3,3,8,1,5,0
RBT_1956,41,High School,1.9,3.4,28,11,37,7,4,1,1,5,4,4,11,4,2,1
RBT_1957,44,Bachelor's,4.7,6.7,22,4,23,2,5,3,1,1,3,1,4,5,2,0
RBT_1958,32,Bachelor's,3.7,1.0,24,7,28,9,5,5,5,4,4,1,2,9,2,0
RBT_1959,37,High School,5.5,6.6,29,4,33,9,1,4,5,3,2,2,5,6,4,0
RBT_1960,20,Bachelor's,6.1,5.2,21,3,22,7,3,3,2,5,1,4,3,6,2,0
RBT_1961,35,Bachelor's,0.6,4.5,21,7,20,6,2,5,1,3,1,4,4,3,1,0
RBT_1962,32,High School,7.7,4.6,24,4,30,9,7,4,1,4,2,4,3,2,5,0
RBT_1963,29,Bachelor's,7.3,5.8,18,9,20,3,5,3,5,4,5,5,7,2,3,1
RBT_1964,31,High School,4.0,0.9,23,10,31,6,3,4,3,1,5,2,14,7,2,0
RBT_1965,49,High School,1.0,3.6,26,4,28,7,8,3,5,3,5,2,6,5,5,0
RBT_1966,21,High School,7.7,4.9,16,9,24,5,1,2,3,5,4,1,2,1,4,0
RBT_1967,42,High School,9.6,4.2,25,6,34,5,1,2,5,1,2,2,11,5,5,1
RBT_1968,22,High School,2.8,5.9,23,3,37,2,6,1,4,3,4,1,14,1,2,0
RBT_1969,29,Bachelor's,3.6,0.7,24,5,28,4,1,5,1,4,4,1,8,9,2,0
RBT_1970,21,High School,2.2,4.9,17,3,32,9,4,4,3,1,2,5,5,8,2,1
RBT_1971,49,High School,6.0,3.8,28,7,32,1,6,4,4,4,4,2,6,4,1,1
RBT_1972,46,High School,2.0,2.8,27,10,32,4,1,3,3,2,2,2,8,1,5,0
RBT_1973,42,Bachelor's,3.9,2.5,29,3,29,4,9,5,2,2,5,5,11,8,3,0
RBT_1974,32,Bachelor's,7.1,4.4,16,11,29,6,4,4,2,1,5,5,11,5,1,0
RBT_1975,32,Bachelor's,5.8,6.3,27,5,26,3,9,5,1,1,4,2,12,1,3,1
RBT_1976,37,Bachelor's,4.2,3.6,18,7,24,5,9,5,4,3,1,2,7,2,2,0
RBT_1977,22,Bachelor's,4.5,5.8,19,11,39,8,6,2,4,5,2,1,11,5,3,0
RBT_1978,46,High School,5.8,2.9,16,7,26,3,7,4,2,5,3,3,3,9,3,0
RBT_1979,26,Bachelor's,0.6,0.9,27,11,39,5,1,4,1,2,3,1,2,8,1,0
RBT_1980,33,Bachelor's,1.2,0.6,29,10,29,8,5,1,2,2,4,4,3,8,1,0
RBT_1981,39,Master's,8.9,0.5,15,9,29,9,3,5,4,2,1,4,8,9,5,0
RBT_1982,48,Bachelor's,1.2,2.8,24,3,32,0,6,3,3,4,2,3,4,2,3,0
RBT_1983,49,High School,7.2,2.5,25,6,34,7,4,2,4,5,5,5,8,7,1,1
RBT_1984,36,High School,9.2,5.1,19,11,25,0,9,1,1,1,4,4,4,5,5,1
RBT_1985,48,High School,3.1,5.3,23,10,39,3,7,2,4,2,2,5,7,3,3,1
RBT_1986,49,Bachelor's,4.0,0.5,29,6,31,2,4,3,5,3,2,5,13,8,3,1
RBT_1987,40,High School,5.9,1.7,26,3,38,3,6,1,4,1,2,1,6,2,2,0
RBT_1988,31,High School,8.9,2.1,26,6,30,6,2,2,5,1,1,5,10,4,1,0
RBT_1989,44,Bachelor's,9.4,3.9,29,5,25,8,3,3,2,1,2,3,1,5,4,0
RBT_1990,35,High School,7.5,1.2,19,8,20,8,7,1,5,5,1,1,13,5,1,0
RBT_1991,43,Bachelor's,1.3,1.1,26,7,21,9,4,3,4,2,1,3,11,4,2,0
RBT_1992,31,High School,6.9,6.6,25,7,34,0,7,1,4,3,2,5,8,3,5,0
RBT_1993,34,High School,4.4,5.7,24,4,23,9,9,4,4,4,5,4,6,3,1,1
RBT_1994,44,High School,5.0,1.4,23,5,24,0,5,4,1,3,2,5,2,5,3,0
RBT_1995,29,Bachelor's,1.0,3.0,28,8,34,8,1,2,2,3,5,3,5,6,4,0
RBT_1996,49,High School,2.3,2.6,27,4,30,3,5,5,5,3,4,2,12,1,5,0
RBT_1997,44,High School,8.0,5.6,26,6,29,2,6,5,3,4,3,2,2,4,1,1
RBT_1998,26,Master's,4.8,3.7,24,4,36,8,2,3,5,3,4,4,10,6,5,1
RBT_1999,39,High School,3.4,1.1,20,11,21,4,8,1,4,3,1,3,7,2,3,0
RBT_2000,24,Bachelor's,4.1,5.2,17,5,39,5,2,4,3,2,4,4,11,5,4,0
RBT_2001,20,Bachelor's,8.6,2.9,18,8,29,0,9,5,3,2,3,1,10,9,3,0
RBT_2002,49,High School,7.6,2.0,18,3,39,0,2,4,5,2,3,5,6,3,4,1
RBT_2003,36,Bachelor's,3.1,2.8,15,5,22,6,3,3,5,1,5,1,7,3,5,0
RBT_2004,22,High School,1.6,3.6,17,10,38,9,8,3,5,3,4,2,6,9,1,1
RBT_2005,32,Bachelor's,2.9,2.5,17,7,24,7,6,1,5,5,1,5,10,3,4,0
RBT_2006,33,High School,9.2,1.8,27,10,22,7,1,5,2,5,1,1,1,4,3,0
RBT_2007,43,Bachelor's,6.0,2.9,28,4,27,6,4,3,1,5,5,2,3,9,4,0
RBT_2008,49,High School,5.6,0.3,15,9,24,8,5,3,1,4,5,1,10,4,5,1
RBT_2009,37,Bachelor's,6.2,5.5,27,11,31,0,3,4,5,2,4,5,2,5,5,1
RBT_2010,23,High School,4.0,1.4,23,9,33,1,1,2,1,2,5,1,1,2,5,1
RBT_2011,37,High School,8.2,0.5,25,5,26,2,3,5,5,2,3,5,1,8,1,0
RBT_2012,49,High School,5.5,4.6,15,9,30,4,9,1,5,4,1,1,4,9,5,0
RBT_2013,24,High School,1.6,5.5,23,10,27,3,2,1,5,3,3,4,11,4,1,1
RBT_2014,44,Bachelor's,1.7,5.7,15,3,24,3,1,4,2,1,2,1,1,3,2,0
RBT_2015,35,High School,5.6,3.6,16,5,27,7,7,1,4,2,3,1,2,4,4,1
RBT_2016,20,Master's,9.4,1.6,16,7,31,7,7,3,1,3,1,4,1,7,3,0
RBT_2017,40,Master's,3.4,5.2,28,8,34,6,5,5,1,5,2,2,13,1,1,1
RBT_2018,33,Bachelor's,8.8,5.0,20,5,38,0,2,1,2,1,4,5,12,2,1,1
RBT_2019,34,High School,7.8,1.9,21,6,35,9,1,5,2,5,2,3,12,5,3,0
RBT_2020,28,High School,2.9,6.3,25,7,33,3,5,1,5,3,5,2,6,9,4,0
RBT_2021,34,Bachelor's,0.8,0.9,15,5,26,0,4,2,5,3,1,5,11,6,5,0
RBT_2022,36,High School,1.5,6.9,17,6,27,4,9,2,4,5,5,1,4,3,4,0
RBT_2023,44,High School,7.4,6.0,16,7,26,2,5,5,1,1,3,2,8,3,1,0
RBT_2024,43,Bachelor's,2.4,4.9,22,4,37,2,2,2,2,5,4,1,11,7,5,0
RBT_2025,23,Bachelor's,4.0,6.6,23,11,25,3,4,2,4,5,1,2,5,3,2,0
RBT_2026,31,Bachelor's,5.3,5.1,27,10,38,1,9,3,1,5,4,2,14,3,3,0
RBT_2027,46,High School,7.4,1.5,16,8,23,6,8,1,4,1,1,3,10,7,4,1
RBT_2028,45,Bachelor's,1.6,3.2,16,5,22,3,3,2,4,4,5,4,5,9,5,0
RBT_2029,24,High School,4.4,0.7,24,4,36,4,8,5,5,1,3,2,11,9,3,1
RBT_2030,48,High School,5.1,2.8,29,9,38,1,2,3,4,5,2,1,11,3,4,0
RBT_2031,24,Bachelor's,5.6,5.2,23,10,34,5,3,2,5,2,4,3,8,8,1,1
RBT_2032,30,High School,8.3,2.8,28,3,25,8,5,5,1,2,1,2,11,1,1,0
RBT_2033,47,High School,2.1,2.4,18,8,31,7,8,1,1,3,1,4,10,8,1,0
RBT_2034,25,High School,8.2,4.2,19,9,38,7,1,2,5,4,4,1,6,2,2,0
RBT_2035,26,Bachelor's,7.1,6.1,27,11,25,1,4,5,3,3,2,3,6,4,1,1
RBT_2036,43,Bachelor's,5.8,0.5,25,5,30,3,1,5,4,3,3,5,3,7,1,0
RBT_2037,33,Bachelor's,7.1,2.8,23,4,39,7,1,4,1,2,1,4,13,6,1,0
RBT_2038,43,Bachelor's,4.4,1.3,20,7,39,0,5,5,4,1,1,5,6,9,5,1
RBT_2039,30,High School,1.8,4.9,24,3,29,7,6,4,3,3,4,5,10,8,3,0
RBT_2040,49,High School,6.8,0.9,26,8,35,2,1,1,4,3,4,3,13,2,2,0
RBT_2041,32,High School,5.5,4.7,23,11,37,7,6,1,3,4,1,3,7,4,4,0
RBT_2042,21,High School,6.6,2.1,23,11,33,5,5,3,2,2,1,3,2,1,2,0
RBT_2043,44,High School,3.7,1.6,21,9,23,6,4,4,3,1,1,5,3,7,3,0
RBT_2044,26,Master's,9.1,6.6,28,9,31,1,5,5,1,4,5,1,6,4,1,0
RBT_2045,39,High School,6.1,0.3,26,10,39,0,8,3,5,1,1,3,10,8,1,0
RBT_2046,23,High School,1.3,3.2,24,4,27,5,9,3,5,1,3,4,9,2,4,0
RBT_2047,46,High School,4.8,0.3,23,8,26,2,2,1,4,3,3,3,13,8,2,0
RBT_2048,27,High School,7.7,3.5,19,7,28,3,6,5,2,4,2,3,9,2,2,1
RBT_2049,39,Master's,8.0,3.6,19,7,36,8,3,4,4,3,4,3,8,8,4,1
RBT_2050,48,High School,5.2,2.4,26,5,29,2,2,1,3,5,2,5,8,1,2,0
RBT_2051,41,High School,9.0,1.1,22,5,22,1,1,3,5,1,1,1,9,2,2,1
RBT_2052,40,Bachelor's,3.0,2.8,24,8,27,1,4,2,3,4,4,3,11,5,2,1
RBT_2053,38,High School,4.4,4.8,18,9,33,1,8,3,5,2,1,5,11,1,4,0
RBT_2054,32,High School,9.0,5.5,23,3,26,5,3,2,5,3,4,4,9,5,4,1
RBT_2055,33,High School,9.0,3.8,21,5,35,1,5,1,5,5,5,1,10,5,3,0
RBT_2056,29,Bachelor's,7.0,4.2,21,3,37,6,5,4,1,5,5,5,11,7,2,1
RBT_2057,30,Master's,8.7,1.6,27,5,30,6,5,5,3,5,5,2,13,2,3,0
RBT_2058,21,Bachelor's,1.3,2.2,29,7,25,6,9,2,4,3,2,4,9,2,5,0
RBT_2059,44,High School,8.7,1.3,17,11,39,1,8,5,2,2,4,4,5,6,5,1
RBT_2060,45,Bachelor's,3.5,1.9,18,5,33,6,8,1,4,4,2,2,6,3,2,0
RBT_2061,28,High School,2.2,1.7,21,11,32,9,1,1,3,1,4,5,5,8,1,0
RBT_2062,36,High School,2.8,3.7,25,3,23,7,1,1,2,2,1,5,13,3,5,0
RBT_2063,45,High School,4.5,4.0,25,8,39,7,2,4,4,3,5,4,1,4,1,1
RBT_2064,22,High School,2.9,6.6,28,11,39,1,8,2,2,4,5,5,4,7,3,1
RBT_2065,43,Bachelor's,3.5,1.5,19,7,30,4,1,5,3,1,4,2,14,1,2,0
RBT_2066,25,Bachelor's,1.8,4.6,26,4,37,5,4,3,5,4,2,5,11,1,3,0
RBT_2067,24,Master's,3.3,5.8,17,7,20,8,9,1,3,1,2,4,13,9,3,0
